"","variable","year","mean","sd","lower","upper"
"1","b_t",1951,299769.839541657,150991.576902293,179522.971810283,491968.328523866
"2","b_t",1952,289275.209315802,158177.579529087,161169.616538782,497828.148233623
"3","b_t",1953,319369.598392743,179698.444055582,172692.200585654,565221.760600956
"4","b_t",1954,367990.817334845,197782.768892974,208842.843458039,637511.048379562
"5","b_t",1955,354664.628679628,200061.466691922,196395.809811968,620970.203926725
"6","b_t",1956,446250.212929954,253154.617076846,251273.941719568,768234.257013478
"7","b_t",1957,525545.766263138,286229.656469838,289401.612205207,908834.506312373
"8","b_t",1958,679588.466046909,394479.375769711,361225.042864672,1197323.84937455
"9","b_t",1959,611080.843800919,344927.941918929,327130.604522834,1068912.27820036
"10","b_t",1960,518751.129023507,299539.633814007,271173.882609415,921315.40095281
"11","b_t",1961,405045.269293558,227632.472477653,215645.252526389,705235.409109746
"12","b_t",1962,514072.951026881,300179.492944624,279925.272351325,901146.354561426
"13","b_t",1963,558574.940436387,325106.98972985,303590.839922376,978223.901180413
"14","b_t",1964,514035.354359938,282028.059748661,271318.335626181,931801.945974438
"15","b_t",1965,373376.831730053,226755.865835695,206941.883627868,646653.337086192
"16","b_t",1966,312958.786523363,174422.858441774,172942.826732543,531974.658809346
"17","b_t",1967,312408.919533494,177188.641897153,171283.78361941,557171.176476914
"18","b_t",1968,297569.478509254,164233.271912636,164743.360900178,521020.508820078
"19","b_t",1969,310205.570166133,174049.775000726,165902.838456947,555791.272914779
"20","b_t",1970,342950.221558051,190499.118275827,190614.656272456,607159.609052735
"21","b_t",1971,396039.364487882,212343.050137573,221529.700631407,676533.802096091
"22","b_t",1972,525136.204269591,288927.029515987,290301.078122904,917164.96063369
"23","b_t",1973,491929.07921194,298243.553605508,262299.635905559,880926.666308001
"24","b_t",1974,383867.616068161,217150.529284397,207283.181009033,672464.026572862
"25","b_t",1975,376370.83625213,202431.970637947,204424.9576937,664776.068951667
"26","b_t",1976,447117.21097815,250859.93601379,248404.487348043,771066.357290593
"27","b_t",1977,393996.440162742,226177.047131141,216035.861083691,688896.51995719
"28","b_t",1978,314958.832568366,177895.078711091,173225.537460939,563628.492213522
"29","b_t",1979,297292.815138357,169156.259134855,165766.603465105,512258.812584788
"30","b_t",1980,266903.928660239,150244.632237258,141422.387588556,467915.00081883
"31","b_t",1981,248181.652532579,144595.593179371,136325.693185346,424842.428491946
